Date,Predicted_Index_Var,Predicted_Corr,Predicted_Var,Future_Beta_45d_AGG,Predicted_Covariance,Future_Cov_45_AGG,Beta_Predicted
2013-10-31,3.295551180032805e-05,-0.05470199679665527,6.42416176484775e-06,0.0080090111974073,-7.95931044380773e-07,2.6799835323567424e-07,-0.024151682098071683
2013-11-01,3.336885974072741e-05,0.033526897698893006,7.602108916379682e-06,0.0132651985964151,5.339875066732555e-07,4.433913870282057e-07,0.0160025697857908
2013-11-04,3.421132077738614e-05,0.06259598698117921,8.167291209070556e-06,0.0108585985823206,1.0463342284753237e-06,3.612410031188603e-07,0.03058444411672513
2013-11-05,3.593371085807408e-05,-0.04963482264038855,8.403105632945498e-06,0.0093847738710361,-8.624966567147102e-07,3.0936641846893565e-07,-0.024002437714303382
2013-11-06,3.4691441139481624e-05,-0.07066602440678489,7.73949410097317e-06,-0.0043813334888942,-1.1579188304118106e-06,-1.6260561130626722e-07,-0.03337765144308193
2013-11-07,3.696430066720789e-05,-0.06768419367287962,5.873678709552674e-06,-0.0067471563851974,-9.973178681493154e-07,-2.3774725991056556e-07,-0.026980569093629985
2013-11-08,4.145887884699229e-05,0.0918999785691317,6.723072917992921e-06,0.0446161680404963,1.5342922723225787e-06,1.4355094770980202e-06,0.03700756785983099
2013-11-11,4.0695218993361676e-05,0.0662628584545594,6.502075316028065e-06,0.0406585796623419,1.0778736605856983e-06,1.3121260543712797e-06,0.026486493677832873
2013-11-12,4.0755807421487185e-05,0.0728441259089599,6.164474693401512e-06,0.0379013076143054,1.1546153425450603e-06,1.2385213910553302e-06,0.028330081418932375
2013-11-13,3.6582677825431305e-05,0.08612916313204108,5.676941981403932e-06,0.0266244857529716,1.2412098159454275e-06,8.413513595192531e-07,0.033928894485754986
2013-11-14,3.7575297911967195e-05,0.09290673881541314,5.544634729220401e-06,0.0173333769977638,1.3410189118368707e-06,5.404149311568666e-07,0.03568884310587928
2013-11-15,3.743398217665633e-05,0.11581709879277316,5.278875935483787e-06,-0.0002662751000977,1.628082559247781e-06,-8.669670495585281e-09,0.0434921016835619
2013-11-18,3.45367852498865e-05,0.17781024228386264,5.050919761993117e-06,-0.0210097998031182,2.3484588970602773e-06,-9.026178676088712e-07,0.06799876942999479
2013-11-19,3.2990985498518356e-05,0.16742370756200417,5.02443238042024e-06,-0.0183089515236772,2.155550006059373e-06,-7.945125566129807e-07,0.06533754519567717
2013-11-20,4.339548629038353e-05,0.20808662812777476,3.6424099404410104e-06,-0.0176978408226128,2.6161392938115913e-06,-7.784147584347721e-07,0.06028597712456859
2013-11-21,4.248957216871293e-05,0.12237598813757518,3.609905063467832e-06,-0.0349848387444205,1.5156023882567072e-06,-1.5580477338225624e-06,0.03566998467856348
2013-11-22,4.384639835410051e-05,0.05321763192744116,3.6649500545728407e-06,-0.036459173750877,6.746158463563565e-07,-1.6975726770191027e-06,0.015385889643847257
2013-11-25,5.033171221102968e-05,0.02353472228216648,3.692777831066315e-06,-0.0403231630618304,3.208533072187206e-07,-1.9059831730418147e-06,0.006374774334587586
2013-11-26,4.9532877029934095e-05,0.007820460375132277,3.602892649050331e-06,-0.043961785152838,1.0447316647724186e-07,-2.569817650097589e-06,0.0021091681473318384
2013-11-27,5.426976776284914e-05,-0.039208835880802914,3.617499737041122e-06,-0.0510408501204183,-5.49372838698868e-07,-3.040850201469877e-06,-0.010122999624755095
2013-11-29,5.501856574627197e-05,-0.06944799816658898,3.66659778710124e-06,-0.0505432061139282,-9.863839571198182e-07,-3.0114915691132255e-06,-0.017928201939481768
2013-12-02,5.1747222419929206e-05,-0.06585387295774103,4.43367894979191e-06,-0.0543022035893237,-9.97486356721391e-07,-3.460377295862394e-06,-0.019276133289373096
2013-12-03,5.071721507363045e-05,-0.09699737553991836,4.49560524413539e-06,-0.0442955245349444,-1.4646429561573979e-06,-2.9631154639347842e-06,-0.028878615555508174
2013-12-04,4.920249454589213e-05,-0.0614061227971936,4.541670169380378e-06,-0.0438701434445772,-9.179373331504155e-07,-2.9379542168636335e-06,-0.018656316953487743
2013-12-05,6.386661586759319e-05,-0.06298863976492868,4.417048969708118e-06,-0.0539612018405003,-1.0579503564808845e-06,-3.7275689788447583e-06,-0.016564997880492104
2013-12-06,6.414387575523893e-05,0.007906724301974222,4.331566172475147e-06,-0.0617311976416747,1.3179431320607832e-07,-4.0989659217443e-06,0.002054667131574351
2013-12-09,5.955112359945544e-05,0.024929808966433153,4.22656667619889e-06,-0.0588680352634325,3.955102953554117e-07,-3.934535781074382e-06,0.006641525322269963
2013-12-10,5.771334112862373e-05,-0.019227148603366533,4.186282912422285e-06,-0.0571243088227157,-2.988596468654162e-07,-3.833564937247699e-06,-0.0051783459598944035
2013-12-11,5.609377789156324e-05,0.029718551805227356,4.176592964781074e-06,-0.0673804730326504,4.5487918461664593e-07,-4.308132935105576e-06,0.008109262768786728
2013-12-12,6.324005236460833e-05,0.046142937253964456,4.0939489551045126e-06,-0.0664031027015663,7.424591408285834e-07,-4.3021908413443276e-06,0.011740330898968282
2013-12-13,5.210254391150348e-05,-0.07565138972781082,3.988213376909634e-06,-0.067149167004091,-1.0905248529349966e-06,-4.3911054003404965e-06,-0.020930357158515336
2013-12-16,5.332329230682978e-05,-0.1773929899879152,3.933754419854926e-06,-0.0692717329424012,-2.5692037888134774e-06,-4.4867146294579655e-06,-0.048181642161738904
2013-12-17,5.531771949871088e-05,-0.14159601201208513,3.850954359605958e-06,-0.068960402876982,-2.0666519466901366e-06,-4.4805964108248045e-06,-0.037359673634743705
2013-12-18,6.155006417084246e-05,0.7202800208642993,3.87367939652728e-06,-0.0727617059277926,1.1121860931800608e-05,-4.286724393110424e-06,0.18069617118399794
2013-12-19,5.941320436523886e-05,2.53782155442857,3.5313857536546854e-06,-0.0742437814197759,3.6759970145016233e-05,-4.370178293748628e-06,0.6187171780710005
2013-12-20,5.838954330408249e-05,2.1162186801312988,3.3760371953106776e-06,-0.0722693541934609,2.971198685420543e-05,-4.2913557702876596e-06,0.5088580107480996
2013-12-23,6.0868674316929227e-05,1.5524661090564353,3.2660162027618242e-06,-0.0720420660657821,2.1889115718742473e-05,-4.246265404257399e-06,0.359612164457055
2013-12-24,6.119743795028574e-05,1.0622276378670785,3.2343847726416526e-06,-0.0705933358915186,1.4944454227951167e-05,-4.243480572234775e-06,0.24420065166929736
2013-12-26,6.099401686229516e-05,1.1572723540304808,3.0695788759842188e-06,-0.0812460544420298,1.5835019222944586e-05,-5.18517569107846e-06,0.2596159432931751
2013-12-27,6.492138168207546e-05,0.31474966385986325,3.0870719124367723e-06,-0.0812017416186465,4.455870137287687e-06,-5.182238933056908e-06,0.06863486299642226
2013-12-30,6.50370172196479e-05,-0.22586511254399355,3.1045093230023494e-06,-0.0825813112840241,-3.2094155025712634e-06,-5.275575419225583e-06,-0.04934751991672964
2013-12-31,6.421480960603508e-05,-0.3324623033774491,3.112969527731028e-06,-0.0812741902802311,-4.700536656311618e-06,-5.15873537837425e-06,-0.07320019610974364
2014-01-02,6.322648672733578e-05,-0.49297770797359386,3.113904886615519e-06,-0.0825803417360962,-6.917186384354732e-06,-5.050142529128445e-06,-0.1094033014072899
2014-01-03,6.24766805606867e-05,-0.6068404720733099,3.076969261493346e-06,-0.081031627774657,-8.413856289747805e-06,-5.01066108689559e-06,-0.1346719482251463
2014-01-06,6.115530202765876e-05,-0.46978618124539967,3.1779319127328845e-06,-0.0801899141656079,-6.549220154475397e-06,-4.937305944994499e-06,-0.10709161654558383
2014-01-07,5.7830734323369676e-05,-0.3835602416297777,3.266337753303769e-06,-0.0875149899334174,-5.27161253902565e-06,-5.59422849133435e-06,-0.09115589834202341
2014-01-08,5.7250415439600245e-05,-0.31751066640190034,3.1993275691212925e-06,-0.0863914117317584,-4.29711518260674e-06,-5.53987651520244e-06,-0.07505823581560275
2014-01-09,5.694098193511911e-05,-0.3062555610741527,3.2681787972597502e-06,-0.0868367300764717,-4.177816527544738e-06,-5.7199619862447225e-06,-0.07337099546869623
2014-01-10,5.7311239257658066e-05,-0.2975599565192966,3.607816046846733e-06,-0.0872734504518567,-4.278746720126659e-06,-5.827922322914143e-06,-0.07465807362654302
2014-01-13,6.36633163744975e-05,-0.5149776390565226,3.5346307463139764e-06,-0.0785966479511045,-7.72511630192071e-06,-4.962968383037449e-06,-0.12134329063974536
2014-01-14,6.478199328013439e-05,-0.6004644544051448,4.356970723121154e-06,-0.0764924269056146,-1.0088039587696298e-05,-4.693013617981703e-06,-0.15572289577557394
2014-01-15,6.20788511332775e-05,-0.25628850538623177,3.439954396764488e-06,-0.0774293192895888,-3.745219763583907e-06,-4.836263833092196e-06,-0.06033004308574058
2014-01-16,6.092583592625912e-05,-0.3243438795327835,3.446052660230918e-06,-0.0779268354783553,-4.6996705020938335e-06,-4.89629666513184e-06,-0.07713756291800453
2014-01-17,6.036038373301926e-05,-0.40199332538089383,3.387416070962744e-06,-0.0791470939919084,-5.7481634656409865e-06,-4.973390165137571e-06,-0.09523073098848671
2014-01-21,6.243320162096072e-05,-0.03481105877405961,3.230466295475017e-06,-0.0861928517210837,-4.943762999983445e-07,-5.509298045927153e-06,-0.007918483870165123
2014-01-22,6.554907471871379e-05,0.36809189389659647,3.1027153539814406e-06,-0.0860143087630177,5.249410115215194e-06,-5.5064611463506725e-06,0.08008366460917449
2014-01-23,6.384101223300217e-05,0.7981215732245907,3.1991381472488066e-06,-0.0828731661978783,1.140605415809252e-05,-5.2145463186104815e-06,0.17866342902683863
2014-01-24,7.637933376154993e-05,1.4578730983950745,3.211155732926363e-06,-0.0788843281533769,2.2831704723442144e-05,-4.179131251911926e-06,0.29892516206963615
2014-01-27,7.519422013374108e-05,1.6324993384697113,3.1544762316288444e-06,-0.09305082583582,2.514252400281494e-05,-4.916172691719153e-06,0.33436777398709944
2014-01-28,5.597920742741112e-05,1.5551847067290765,3.0760268044291337e-06,-0.0987403712345545,2.0407528293999218e-05,-5.176863383530648e-06,0.36455550608611054
2014-01-29,5.5995921236390003e-05,1.7452854732205516,3.240605540631877e-06,-0.0896659929406837,2.3510277537168818e-05,-4.471477297825175e-06,0.4198569649014047
2014-01-30,5.568404633601881e-05,1.7789803469103018,3.2260996945306287e-06,-0.1058436028241863,2.384379808175982e-05,-5.471976228534938e-06,0.4281980145242541
2014-01-31,5.643821566137748e-05,1.9606850539289267,3.290567553745131e-06,-0.1037781754997905,2.6719595622165453e-05,-5.595153049677232e-06,0.4734309068606956
2014-02-03,6.802391934642139e-05,2.1935624160603835,3.3614704232978984e-06,-0.113794459649162,3.316999982059182e-05,-4.692437485163911e-06,0.4876225912780609
2014-02-04,4.831755089212129e-05,1.4004400982383152,3.529739878409089e-06,-0.1027928297996185,1.828893196801085e-05,-4.368649170957669e-06,0.37851529372514325
2014-02-05,4.8125250002140054e-05,0.8297618957353857,3.6909941319109203e-06,-0.1049924537940912,1.1058893201300449e-05,-5.652733040603627e-06,0.22979398965841585
2014-02-06,5.5728423416244855e-05,0.4749812166192542,3.0394744181013916e-06,-0.1076226654448476,6.18178733171335e-06,-5.65422222007714e-06,0.11092700910522002
2014-02-07,5.5458758636829846e-05,0.15734821331152346,3.100296538689988e-06,-0.1186842818086864,2.0632340941263432e-06,-6.002959953086737e-06,0.03720303419767065
2014-02-10,5.572440135249938e-05,0.013328852559461033,2.985339683788566e-06,-0.1172660697038277,1.719144359672588e-07,-6.035589787798466e-06,0.003085083586268944
2014-02-11,5.171875296388008e-05,-0.1156466012144992,3.0033688206012213e-06,-0.1063598866580396,-1.4413227110170565e-06,-5.450346631427794e-06,-0.027868473782104986
2014-02-12,4.934759973311534e-05,-0.21239702683144646,3.0656727071188035e-06,-0.1077009133452058,-2.612428082432981e-06,-5.52110180238925e-06,-0.052939314101631524
2014-02-13,4.946331115197915e-05,-0.1820951924346649,3.166057045333032e-06,-0.1127799187303032,-2.2787644754894903e-06,-5.748859318169691e-06,-0.04606979238587248
2014-02-14,4.9446412937141025e-05,-0.16412814275283294,3.1500082350662607e-06,-0.113525217993247,-2.0483600424116676e-06,-5.764109936335087e-06,-0.04142585722073823
2014-02-18,4.711033832255474e-05,-0.16506770613223634,3.1251910740805365e-06,-0.1145130393670452,-2.002896535486682e-06,-5.832652014990409e-06,-0.04251501064953649
2014-02-19,5.2236674075759775e-05,-0.25949222935726207,3.1281968922755217e-06,-0.1192221242138532,-3.3171045196223595e-06,-5.941459232779647e-06,-0.06350144947611909
2014-02-20,5.16869040158062e-05,-0.3230895971724122,3.18952536496062e-06,-0.1153345536336899,-4.148358343714742e-06,-5.8656967400566115e-06,-0.0802593698095391
2014-02-21,5.165231848453629e-05,-0.34786844216213697,3.233189369418451e-06,-0.1154827593138345,-4.4954742410423386e-06,-5.888650009319354e-06,-0.08703334860734659
2014-02-24,5.459601565239245e-05,-0.3748527502323439,3.2493199678196108e-06,-0.1128137472885965,-4.992722359681906e-06,-5.7315885849492855e-06,-0.09144847476544968
2014-02-25,4.895949808404578e-05,-0.27000453985935186,3.435060346320528e-06,-0.1094374962362931,-3.501520960568481e-06,-5.575481676389726e-06,-0.07151872665356238
2014-02-26,5.2684982812801085e-05,-0.31495999386008017,3.407014983522428e-06,-0.1090433634762141,-4.219741397000193e-06,-5.555357990558192e-06,-0.0800938174734472
2014-02-27,5.346912308876304e-05,-0.33132224425565004,3.3342706987415517e-06,-0.1130417812450502,-4.423872005692311e-06,-5.705388251677866e-06,-0.08273694704789394
2014-02-28,5.5116263455183646e-05,-0.34316808633302054,3.319185323673323e-06,-0.1128521720450335,-4.641544594200368e-06,-5.689648881051263e-06,-0.08421370214935778
2014-03-03,5.617509357304949e-05,-0.3599805997188484,3.257580903956322e-06,-0.1119619944359169,-4.869659594597545e-06,-5.71452210074217e-06,-0.08668716480667882
2014-03-04,6.351357776607207e-05,-0.405011853427747,3.415390806764138e-06,-0.095492047629197,-5.965148025202317e-06,-4.53032250278993e-06,-0.09391925687406012
2014-03-05,5.4713293701978444e-05,-0.3458035655801901,3.3179721884346394e-06,-0.0958987837255512,-4.65920980849253e-06,-4.550543925131623e-06,-0.08515681461019504
2014-03-06,5.5103567635004516e-05,-0.30572239686134584,3.3835631753505184e-06,-0.0941879877704483,-4.174498021435552e-06,-4.463032773154023e-06,-0.07575730938306259
2014-03-07,5.781133352155787e-05,-0.23635405091466155,3.495935609298939e-06,-0.0943130201603345,-3.360092677795504e-06,-4.665665692048158e-06,-0.05812169471134106
2014-03-10,5.7154213646350925e-05,-0.22444604396083634,3.468012261157208e-06,-0.0939279465060532,-3.1599222295082885e-06,-4.646614511659415e-06,-0.05528765121432193
2014-03-11,5.6970427731383487e-05,-0.2206212940939666,3.452735643405969e-06,-0.1007623987340802,-3.0942388298738687e-06,-4.979940764491451e-06,-0.05431307000999284
2014-03-12,5.3060149000773623e-05,-0.22647913871156092,3.391706905520614e-06,-0.1043499226654181,-3.0382366282524034e-06,-5.3464929191239444e-06,-0.057260235515134074
2014-03-13,5.5585029153758296e-05,-0.23955425115398307,3.359896359511291e-06,-0.0999997942129665,-3.273751736434602e-06,-4.849933265598119e-06,-0.05889628531773924
2014-03-14,5.3802008165503895e-05,-0.24287208264301366,3.0801617978289755e-06,-0.1020112910550354,-3.126537233781644e-06,-4.947836142790019e-06,-0.05811190586351159
2014-03-17,5.765306182191058e-05,-0.2509957641617725,2.989558658850269e-06,-0.1007646725532328,-3.2951950022404507e-06,-4.8155027383863625e-06,-0.05715559413686054
2014-03-18,5.7540735446782976e-05,-0.2732298261136013,2.5272861160366854e-06,-0.1053659524558148,-3.2949058979458102e-06,-5.081812399320625e-06,-0.057262144328918615
2014-03-19,4.773370163997733e-05,-0.32137206808342617,2.8982389903376945e-06,-0.1201449127434493,-3.779965030186643e-06,-5.7217393773686e-06,-0.07918860051324605
2014-03-20,4.85806916933608e-05,-0.36172810453231513,2.8962825252204553e-06,-0.1170552181739726,-4.290763342565368e-06,-5.5306130767868e-06,-0.08832240120516355
2014-03-21,5.3111251766238554e-05,-0.39516507635360115,2.9681254915413034e-06,-0.113627420002818,-4.961499522519957e-06,-5.254174159564255e-06,-0.0934171076282908
2014-03-24,5.2722985432034246e-05,-0.4305651336142466,2.968451652508981e-06,-0.1138003444129879,-5.3864650411487734e-06,-5.207419755080038e-06,-0.10216540275573965
2014-03-25,5.285867085599452e-05,-0.45725852556370383,3.0412382232419487e-06,-0.1128479533763366,-5.797558652312607e-06,-5.173085973338149e-06,-0.1096803714211275
2014-03-26,4.8324179547254146e-05,-0.8294440692849251,3.1613364692811804e-06,-0.1048709298957236,-1.025190826728241e-05,-4.655340271230609e-06,-0.21214862545690005
2014-03-27,4.731019062911808e-05,-1.0442796660540277,3.0268520855189092e-06,-0.1051134546048597,-1.2496539604580643e-05,-4.643895174397789e-06,-0.2641405464320699
2014-03-28,4.8190713544120624e-05,-0.8237873415834202,2.9410189491303125e-06,-0.1002820577137743,-9.80721517425851e-06,-4.398539953106407e-06,-0.20350840344539808
2014-03-31,4.2804910372192885e-05,-0.6544535408817269,2.900217612468187e-06,-0.1030943018438181,-7.291903465775829e-06,-4.398153632322421e-06,-0.17035203210033648
2014-04-01,4.428412337151804e-05,-0.6093154253401972,3.056491830947253e-06,-0.0884079116333131,-7.0888831631057495e-06,-3.7690819050147904e-06,-0.16007730589209462
2014-04-02,4.321205679085769e-05,-0.5300239501276991,2.9752999980389228e-06,-0.0870523114720843,-6.009846014097647e-06,-3.729673846538699e-06,-0.13907799027444445
2014-04-03,4.363698178320403e-05,-0.5630682223190989,2.7938404694337935e-06,-0.0869241952591149,-6.217118883847754e-06,-3.7155999648886324e-06,-0.14247362282605752
2014-04-04,4.639565189127509e-05,-0.6428484681876662,2.9778837903585975e-06,-0.0724609760052932,-7.5561596770017355e-06,-2.827435889000675e-06,-0.1628635307185479
2014-04-07,4.651390837990049e-05,-0.6540539135113348,2.9681776797830314e-06,-0.0698262754890465,-7.685106894408162e-06,-2.5199061751808096e-06,-0.16522169738221865
2014-04-08,3.8750978964435267e-05,0.8368354215373183,2.9598969829939844e-06,-0.0780530405990969,8.962304432703537e-06,-2.920719218090163e-06,0.2312794327319815
2014-04-09,4.022163701395503e-05,0.46736421015288254,2.75429650199614e-06,-0.0827663870695115,4.919156825576195e-06,-2.925485424748223e-06,0.12230125849600494
2014-04-10,4.94383772142521e-05,1.0217466923075311,2.635171516296636e-06,-0.0756200041653409,1.1662181272469438e-05,-1.8165491077119494e-06,0.23589328634167755
2014-04-11,4.955688373714607e-05,1.3715346754701854,2.5911187392647808e-06,-0.0774785770522605,1.554184037395242e-05,-1.6714921505709092e-06,0.31361617603696923
2014-04-14,4.8279468750447356e-05,1.5795547009443074,2.580557683648502e-06,-0.0642696117013838,1.7630827543471458e-05,-1.3767008791062848e-06,0.36518271637585265
2014-04-15,4.6864591863642187e-05,1.711747419312273,2.589668022648287e-06,-0.0658065673432935,1.885750139157248e-05,-1.3667503747918873e-06,0.4023827081742332
2014-04-16,2.5503000144803324e-05,1.081243505650781,2.531459914471564e-06,-0.0841888384374824,8.68769720688276e-06,-1.621033509231653e-06,0.3406539292457726
2014-04-17,2.8268368676812147e-05,0.67528654862965,2.684891251073038e-06,-0.0810900817929478,5.883040282558688e-06,-1.5649656092766589e-06,0.2081138940070639
2014-04-21,2.9441057938418025e-05,0.40551625730731355,2.629989015284985e-06,-0.0890095080018795,3.568304791964177e-06,-1.8055889314884942e-06,0.12120164973106652
2014-04-22,3.0503063740787475e-05,0.2274760593439892,2.654397411179997e-06,-0.0826934663321675,2.0468706555126034e-06,-1.6771301902761834e-06,0.0671037726867944
2014-04-23,3.3517064649212325e-05,0.10771798420847235,2.6856696185008816e-06,-0.0836309092416171,1.0219920071667222e-06,-1.6810392661566446e-06,0.030491691854964982
2014-04-24,2.2745700142507996e-05,-0.01762450586175706,2.6075945963447243e-06,-0.0847738742347815,-1.3573337267241746e-07,-1.703676725329051e-06,-0.005967429967950469
2014-04-25,2.3085521844921452e-05,-0.1952177254591519,2.564902467221029e-06,-0.093612540398311,-1.5021888154234436e-06,-1.7044229509952918e-06,-0.06507060249772555
2014-04-28,2.3563123193755383e-05,-0.31072462023706054,2.5477823852785306e-06,-0.1100065680312722,-2.4075385960506196e-06,-2.069500601313919e-06,-0.10217400198835513
2014-04-29,2.592604255466407e-05,-0.18830933967871644,2.5409683102320344e-06,-0.1126857794822883,-1.5284090467460946e-06,-2.087918015185928e-06,-0.058952655173789156
2014-04-30,2.601721890267799e-05,-0.012460427630526346,2.5043493554947887e-06,-0.1188098230207603,-1.0057981651049848e-07,-2.2308109084418108e-06,-0.0038658942328438366
2014-05-01,2.1248994714840946e-05,-0.1063791484284756,2.464211455883213e-06,-0.1178870153647712,-7.697765729214814e-07,-2.267036551266985e-06,-0.036226493688374155
2014-05-02,2.4361551873504146e-05,-0.16644628217073626,2.4964260188054255e-06,-0.124783216006601,-1.2980335694176809e-06,-2.5407096911675933e-06,-0.05328205592803119
2014-05-05,2.4433905806491257e-05,-0.2075480757511919,2.5127527571426784e-06,-0.1197986981998046,-1.6262602168582348e-06,-2.4701717487669897e-06,-0.06655752173793651
2014-05-06,2.5071642127126127e-05,-0.23833053283271097,2.5350772890285643e-06,-0.1244249322507869,-1.900057204116064e-06,-2.3653651113719267e-06,-0.07578511189980282
2014-05-07,2.7981528536519552e-05,-0.26252798275340455,2.2764173074140578e-06,-0.1270086633863644,-2.0952567977595666e-06,-2.3479095618220424e-06,-0.07487999788949995
2014-05-08,2.688473577048186e-05,-0.27696053407157545,2.347093450713286e-06,-0.1281341185136126,-2.2000672947067025e-06,-2.40034773528852e-06,-0.08183332406496142
2014-05-09,2.8706647182292738e-05,-0.29296860190422924,2.2803394544843637e-06,-0.121526059932725,-2.3703477487533972e-06,-2.3006498198555978e-06,-0.08257138960538417
2014-05-12,2.904203254680318e-05,-0.3122187817442272,2.130478223639881e-06,-0.1194802266983313,-2.4559022582150066e-06,-2.077973345060479e-06,-0.08456371826789863
2014-05-13,2.9340140655876913e-05,-0.3194709793632,2.177640606582882e-06,-0.1380011085478723,-2.553616124616427e-06,-2.8692293225171507e-06,-0.08703489715905402
2014-05-14,2.907352590507163e-05,-0.31531628632795916,2.3336543074088257e-06,-0.1253215888066443,-2.5972485741448677e-06,-2.76538308640104e-06,-0.08933380088212142
2014-05-15,2.164255495577773e-05,-0.312183507682104,2.41947286362852e-06,-0.1156476133581882,-2.2590435234732444e-06,-2.3175899810838296e-06,-0.1043797060046354
2014-05-16,2.0267632267223275e-05,-0.30475341466203887,2.4271098625499205e-06,-0.1062540129952873,-2.1374442985814314e-06,-2.141096422895738e-06,-0.10546097691135323
2014-05-19,2.0299830992366244e-05,-0.299940234686489,2.4948503012679797e-06,-0.1055226158654909,-2.134534526057424e-06,-2.113966551394871e-06,-0.10515035947147126
2014-05-20,2.0082464193905026e-05,-0.29023974605323855,2.5018052005262156e-06,-0.1042319244238316,-2.0572739718304183e-06,-1.9568933956625133e-06,-0.10244131158241006
2014-05-21,2.1525762323317686e-05,-0.29434423337874577,2.5088236844577315e-06,-0.117113840810407,-2.163066506430595e-06,-2.1488918445054266e-06,-0.10048733577660397
2014-05-22,2.9781232905653285e-05,-0.2537031326008707,2.0338536535794345e-06,-0.1165746259974394,-1.9744994459127363e-06,-2.134145063134352e-06,-0.06630012438262496
2014-05-23,3.057032425243425e-05,-0.2534545215033256,2.0548618594693162e-06,-0.1239070070252847,-2.008821655210372e-06,-2.315293308539719e-06,-0.0657114932318853
2014-05-27,3.148521812391053e-05,-0.25552553133842926,2.066753916714509e-06,-0.1323530740788535,-2.061256498634212e-06,-2.38507706157475e-06,-0.06546743587807166
2014-05-28,3.27123540343423e-05,-0.25415843037304686,2.2084067814751455e-06,-0.0642966797682937,-2.1602298092225737e-06,-1.7623221706892167e-06,-0.06603712490255842
2014-05-29,3.319102298491293e-05,-0.2505527571217133,2.2069761085410685e-06,-0.0687265262964773,-2.1444124553373683e-06,-1.859517388846857e-06,-0.0646082061499616
2014-05-30,2.6548386424716075e-05,-0.25913820302606483,2.138137058640884e-06,-0.0677794312469813,-1.9523976600587063e-06,-1.908314194178042e-06,-0.07354110448840909
2014-06-02,2.8765006919452455e-05,-0.26297135994379883,3.0293095647746916e-06,-0.0593965523907196,-2.4547796919814663e-06,-1.7993153182981532e-06,-0.08533909617527022
2014-06-03,2.904633859864965e-05,-0.2590967851757916,3.304731251680997e-06,-0.0601829545145385,-2.5384919817183864e-06,-1.8231449492004402e-06,-0.08739456000958412
2014-06-04,2.8797601655577748e-05,-0.2596564779437792,3.368451529758082e-06,-0.0655699652497535,-2.557363563173796e-06,-2.0204698517377297e-06,-0.08880474123366677
2014-06-05,3.0503506990831427e-05,-0.1772759694057177,3.096800131007327e-06,-0.0647403029719903,-1.7229843939411469e-06,-2.1302534943823535e-06,-0.05648479679595634
2014-06-06,3.65989528248901e-05,-0.13954705332163908,2.966402677316959e-06,-0.063207472162766,-1.454018901960337e-06,-2.0584176511153047e-06,-0.039728429086951705
2014-06-09,3.671843604689328e-05,-0.11163372787545255,2.968480250645649e-06,-0.0618576744734326,-1.1654793877890328e-06,-2.0141374248168855e-06,-0.031740986634087406
2014-06-10,4.1721175621162675e-05,-0.08019610050001516,2.7337856713249144e-06,-0.0509139278657763,-8.564731480571514e-07,-1.7129152079959379e-06,-0.020528499863812884
2014-06-11,3.979224897973796e-05,-0.16036509118280579,2.6765194355649435e-06,-0.0481622615556037,-1.6549858268820005e-06,-1.6312733942564297e-06,-0.04159065821398313
2014-06-12,4.1137535513091874e-05,-0.28542891195697373,2.7197853010664583e-06,-0.0417327603278489,-3.0191480377043305e-06,-1.3634089326336907e-06,-0.07339156320493476
2014-06-13,3.4186241905572967e-05,-0.25305772244000313,2.724304751507314e-06,-0.0515345070507287,-2.4421544102346566e-06,-1.7505109960033323e-06,-0.07143676151886534
2014-06-16,2.7685652149091036e-05,-0.1602886604733458,2.5715763349456458e-06,-0.0553653488303398,-1.3524770014719088e-06,-1.9092959833717386e-06,-0.04885118812403748
2014-06-17,2.9011706936499815e-05,-0.11988541946456173,2.6306189725478694e-06,-0.0541617204860852,-1.0473262338263445e-06,-1.8671902822810957e-06,-0.036100124550365445
2014-06-18,3.117677626171714e-05,-0.08812419332453648,2.8220959013877496e-06,-0.0647136927491648,-8.266023615567169e-07,-2.1706391057696526e-06,-0.02651340069985766
2014-06-19,3.1351753526308e-05,-0.08083056582213866,2.9073249201645513e-06,-0.0632712927435305,-7.717085686791544e-07,-2.1264451292369793e-06,-0.024614526521829008
2014-06-20,3.452612580602429e-05,-0.09009082721038705,2.9243789530639528e-06,-0.0573250339166106,-9.052558160842993e-07,-1.9420996026325863e-06,-0.026219443825531846
2014-06-23,3.5583679179099335e-05,-0.0693854614633667,2.610249273046384e-06,-0.0579281549425259,-6.687055038963192e-07,-1.9617347574617553e-06,-0.018792477880957694
2014-06-24,3.617607724260158e-05,-0.06794777984280108,2.6326963826200146e-06,-0.0531557547683957,-6.631112492019044e-07,-1.7485427022232802e-06,-0.018330103752128575
2014-06-25,3.9981155716342675e-05,-0.06084287020035168,2.6204835264945685e-06,-0.0584512108703624,-6.227705714980908e-07,-1.9037603555148655e-06,-0.015576602535367117
2014-06-26,4.2524742317300024e-05,-0.0724887578603171,2.6294404135874946e-06,-0.0575464650973596,-7.66519433633726e-07,-1.8790625522129714e-06,-0.01802525757626728
2014-06-27,3.431050698325236e-05,-0.1275276015425313,2.592960325242903e-06,-0.0538909963789352,-1.2028616959080833e-06,-1.75875669703458e-06,-0.035058114894519744
2014-06-30,3.4235055121620525e-05,-0.16723737745149492,2.553634354520612e-06,-0.0546486956877289,-1.5636812205102057e-06,-1.7835843376740263e-06,-0.045674856224276715
