Date,Code,Symbol,Close,Volume,Adjustment Factor,Adj_Close,Log_Return,SPY_Return,Beta_45d,Future_Beta_45d,Variance_45d,Variance_45d_MA,Variance_5d_MA,MA_45d,MA_5d,RV_future,RQ_daily,RV_x_RQ,HAR_Pred,Residual,target_multiplier
2011-07-13,59751,SPY,131.84,204000000.0,1.0,131.84,0.0033429601106513,0.0033429601106513,1.0,1.0,8.563524920361787e-05,5.944807074647664e-05,8.353538417878162e-05,-0.0004802107629523,-0.0032053656255465,0.0005201616034361255,1.2488916958257294e-10,9.570066483265821e-10,9.92290947726943e-05,0.0004209325086634312,5.1577071359870335
2011-07-14,59751,SPY,130.93,226000000.0,1.0,130.93,-0.0069262369214995,-0.0069262369214995,1.0,1.0000000000000002,8.462658902283986e-05,6.007662530874269e-05,8.443372239843417e-05,-0.0008230159332571,-0.0066550133236502,0.000519691998151822,2.301385499835723e-09,4.059770866481348e-09,9.671370325846698e-05,0.00042297829489335503,5.229641239789321
2011-07-15,59751,SPY,131.69,220000000.0,1.0,131.69,0.0057878464824666,0.0057878464824666,1.0,1.0,8.332068650474847e-05,6.064774147772617e-05,8.504207917035296e-05,-0.0004592739363283,-0.0040739504733841,0.0005198937892251723,1.1221941833023145e-09,2.7911735838285044e-09,9.401509020483327e-05,0.00042587869902033904,5.329726578096753
2011-07-18,59751,SPY,130.61,197000000.0,1.0,130.61,-0.0082348921326988,-0.0082348921326988,1.0,1.0000000000000004,8.399308987552981e-05,6.12258101259456e-05,8.466161971564189e-05,-0.0007478091539541,-0.0020717680878616,0.0005190036205659084,4.5986637889426945e-09,5.695861069354052e-09,9.520631569100464e-05,0.0004237973048749038,5.370270069848829
2011-07-19,59751,SPY,132.73,167000000.0,1.0,132.73,0.0161012060486809,0.0161012060486809,1.0,1.0,8.905067560896458e-05,6.206898682292493e-05,8.532525804314012e-05,-0.0002182505162444,0.0020141767175201,0.0005284913484174184,6.720995908250202e-08,2.3086284016413884e-08,0.00010210841916916835,0.00042638292924825,5.305442118383357
2011-07-20,59751,SPY,132.65,137000000.0,1.0,132.65,-0.0006029090543621,-0.0006029090543621,1.0,1.0000000000000004,8.817955042551773e-05,6.288927436151758e-05,8.583411828752008e-05,-9.02799917597869e-05,0.0012250028845174,0.0005482826005767455,1.3213176133417162e-13,3.2053207308186156e-11,0.00010008832262223909,0.0004481942779545065,5.36295731338287
2011-07-21,59751,SPY,134.49,245000000.0,1.0,134.49,0.0137757662517092,0.0137757662517092,1.0,0.9999999999999998,9.245123352267876e-05,6.382575233105107e-05,8.739904718748787e-05,0.0002191853182534,0.0053654035191591,0.0005434914080525369,3.601331171679254e-08,1.7544631064458877e-08,0.00010497089795832583,0.00043852051009421103,5.301152764935037
2011-07-22,59751,SPY,134.58,126000000.0,1.0,134.58,0.0006689709247141,0.0006689709247141,0.9999999999999996,1.0000000000000002,9.071047322766723e-05,6.476618485612841e-05,8.887700453207163e-05,3.635673369066997e-05,0.0043416284076086,0.0005596764639054357,2.0027602829931659e-13,4.059494129965406e-11,0.00010073586903558315,0.00045894059486985256,5.386062054562073
2011-07-25,59751,SPY,133.83,137000000.0,1.0,133.83,-0.0055884799518888,-0.0055884799518888,0.9999999999999996,1.0000000000000002,9.127276836785438e-05,6.591925863313606e-05,9.033294023053654e-05,-0.0001406945885464,0.0048709108437706,0.0005641096151949589,9.753821176925804e-10,2.8505497021148785e-09,9.997868645498506e-05,0.00046413092873997386,5.4714742783175145
2011-07-26,59751,SPY,133.33,131000000.0,1.0,133.33,-0.0037430796809159,-0.0037430796809159,0.9999999999999996,1.0000000000000002,9.016320690303066e-05,6.707741796441779e-05,9.055544648934975e-05,-4.6618899409676205e-05,0.0009020536978512,0.0005710715976413104,1.9629818726181427e-10,1.2632447288528304e-09,9.77455055180275e-05,0.0004733260921232829,5.5951272899014
2011-07-27,59751,SPY,130.6,249000000.0,1.0,130.6,-0.0206880412850364,-0.0206880412850364,0.9999999999999996,0.9999999999999998,9.673563424035392e-05,6.830361773580453e-05,9.2266663252317e-05,-0.0002470477316465,-0.0031149727482835,0.0005665505501024844,1.8317976471741385e-07,4.140237282740033e-08,0.0001059320566912936,0.0004606184934111908,5.512833059734074
2011-07-28,59751,SPY,130.22,208000000.0,1.0,130.22,-0.0029138890336146,-0.0029138890336146,1.0000000000000002,1.0,9.68872740622264e-05,6.964319044614579e-05,9.315387136022652e-05,-0.0002932830031248,-0.0064529038053483,0.0005779878811299087,7.20928236791767e-11,8.226455544440168e-10,0.00010499075545653103,0.0004729971256733777,5.510265765392158
2011-07-29,59751,SPY,129.33,307000000.0,1.0,129.33,-0.0068580503815629,-0.0068580503815629,1.0,1.0,9.75161087479618e-05,7.100033606417316e-05,9.451499846428544e-05,-0.0005196629893869,-0.0079583080666037,0.0005924933949519285,2.2120894528425683e-09,4.586461006423067e-09,0.00010435826368633648,0.00048813513126559204,5.566008443256157
2011-08-01,59751,SPY,128.78,326000000.0,1.0,128.78,-0.0042617553171156,-0.0042617553171156,0.9999999999999996,1.0,9.719972003103356e-05,7.234486129187987e-05,9.570038879692128e-05,-0.0007165245802603,-0.0076929631396491,0.0006066887342235954,3.298785270145428e-10,1.765395589871314e-09,0.00010243841347390875,0.0005042503207496867,5.6848299500058515
2011-08-02,59751,SPY,125.49,347000000.0,1.0,125.49,-0.0258794479878207,-0.0258794479878207,0.9999999999999998,1.0000000000000002,0.0001106750825659,7.40243097407325e-05,9.980276392951314e-05,-0.0013766734951063,-0.01212023680103,0.0006042298972269012,4.4855947433011175e-07,7.412417482914609e-08,0.00011894853028808405,0.00048528136693881717,5.4831397172929695
2011-08-03,59751,SPY,126.17,371000000.0,1.0,126.17,0.0054041298174331,0.0054041298174331,0.9999999999999998,1.0,0.000108578401292,7.561152440351035e-05,0.0001021713173398,-0.0014867457616457,-0.0069018025805361,0.0006119614319156478,8.529097758222334e-10,3.1709908504466696e-09,0.00011319752732705368,0.0004987639045885942,5.457472413196322
2011-08-04,59751,SPY,120.26,521000000.0,1.0,120.26,-0.0479741383282271,-0.0479741383282271,0.9999999999999998,0.9999999999999998,0.0001471277352921,7.779005989356054e-05,0.0001122194095858,-0.0020480116268485,-0.0159138524394586,0.0005631469175549178,5.296984866512144e-06,3.386171234727767e-07,0.00016268300184574385,0.00040046391570917395,4.792188653921402
2011-08-05,59751,SPY,120.08,656000000.0,1.0,120.08,-0.0014978782862162,-0.0014978782862162,0.9999999999999998,1.0,0.0001471124315426,7.998982710078262e-05,0.0001221386741447,-0.0020576930203673,-0.0148418180203893,0.000588436477417067,5.033917579168077e-12,3.3006724180106175e-10,0.0001533118912995127,0.00043512458611755434,4.474181078340399
2011-08-08,59751,SPY,112.26,702000000.0,1.0,112.26,-0.0673405778111532,-0.0673405778111532,0.9999999999999998,1.0,0.0002408802633158,8.425033347705824e-05,0.0001508747828017,-0.0033320533878,-0.0274575825191968,0.00048332580072712545,2.056398857965733e-05,1.0923325978673667e-06,0.0002702206288646395,0.00021310517186248594,3.578998714500214
2011-08-09,59751,SPY,117.48,718000000.0,1.0,117.48,0.0454504968163661,0.0454504968163661,0.9999999999999998,1.0,0.0002921784321644,8.959965723508772e-05,0.0001871754527214,-0.0020865127646889,-0.0131915935583594,0.000439809645684092,4.267313398325859e-06,6.035669127957459e-07,0.00031524044705979516,0.00012456919862429685,2.8510511900815976
2011-08-10,59751,SPY,112.29,663000000.0,1.0,112.29,-0.045183295745972,-0.045183295745972,1.0,1.0000000000000002,0.0003333429961773,9.58757324063194e-05,0.0002321283716985,-0.0030759437371971,-0.0233090786710404,0.0003913610942064938,4.167845616585641e-06,6.805297984772394e-07,0.00033690540537081713,5.445568883567667e-05,2.287912443866437
2011-08-11,59751,SPY,117.33,488000000.0,1.0,117.33,0.0439056668510849,0.0439056668510849,1.0,1.0000000000000004,0.0003823111664347,0.0001032353281908,0.000279165057927,-0.0020070147762304,-0.004933117635178,0.0003556354639550494,3.716056520306382e-06,7.369841340812125e-07,0.000368354688359524,-1.2719224404474615e-05,1.847098352907273
2011-08-12,59751,SPY,118.12,314000000.0,1.0,118.12,0.0067105794401894,0.0067105794401894,1.0,1.0000000000000002,0.0003819393711928,0.0001105517210075,0.000326130445857,-0.0020268294486906,-0.0032914260898969,0.0003638622103924394,2.0278698941846907e-09,1.7199446564667897e-08,0.0003244410301214215,3.9421180271017936e-05,1.6052338741017056
2011-08-15,59751,SPY,120.62,259000000.0,1.0,120.62,0.0209440511471188,0.0209440511471188,0.9999999999999996,1.0000000000000004,0.0003900522106633,0.0001179688627042,0.0003559648353265,-0.0012501169530633,0.0143654997017574,0.00036243595094373666,1.9241669869767778e-07,1.7109768097534684e-07,0.00030849361229064697,5.3942338653089695e-05,1.4617749928806143
2011-08-16,59751,SPY,119.59,294000000.0,1.0,119.59,-0.0085758820421246,-0.0085758820421246,1.0,1.0000000000000002,0.0003911336901382,0.0001254096595845,0.0003757558869213,-0.0014581008235061,0.0035602239300593,0.0003640311460434875,5.408977754982724e-09,2.8766221686826084e-08,0.00029059635821347815,7.343478783000933e-05,1.3920845767209369
2011-08-17,59751,SPY,119.67,238000000.0,1.0,119.67,0.0006687286047087,0.0006687286047087,1.0,1.0000000000000004,0.0003866689719394,0.0001326643805894,0.0003864210820737,-0.0017233777393734,0.0127306288001954,0.00036439950531954484,1.9998600358246453e-13,1.729175703254157e-10,0.0002722772561503342,9.212224916921064e-05,1.3741696716885563
2011-08-18,59751,SPY,114.51,513000000.0,1.0,114.51,-0.0440757991601768,-0.0440757991601768,1.0000000000000002,1.0000000000000004,0.0004211098891642,0.0001405379543067,0.0003941808266196,-0.0023040533099906,-0.0048656644020568,0.0003252436406516631,3.7739903191992314e-06,8.180801051968903e-07,0.00031580829498706624,9.435345664596847e-06,1.2594053857666287
2011-08-19,59751,SPY,112.64,428000000.0,1.0,112.64,-0.0164652630155158,-0.0164652630155158,1.0,1.0000000000000009,0.0004250301646107,0.0001485165431498,0.0004027989853032,-0.0027188802923028,-0.0095008328931979,0.00031974551476763967,7.349785930530966e-08,1.1522775439564799e-07,0.00031189110121779636,7.854413549843306e-06,1.1813313212469905
2011-08-22,59751,SPY,112.73,275000000.0,1.0,112.73,0.0007986866467075,0.0007986866467075,1.0,1.0000000000000004,0.0004252946262158,0.0001565004674563,0.0004098474684136,-0.0026574473491051,-0.0135299057932802,0.00033052025645639166,4.069168688146429e-13,2.712955950112851e-10,0.0003037593474385014,2.676090901789028e-05,1.150253896488355
2011-08-23,59751,SPY,116.44,331000000.0,1.0,116.44,0.0323805398209824,0.0323805398209824,1.0000000000000002,1.0000000000000004,0.0004514514553088,0.0001650496800711,0.0004219110214478,-0.0020512809813571,-0.0053386214206587,0.000310735654567865,1.0993509060293927e-06,4.733465615552386e-07,0.00033065086131737386,-1.991520674950886e-05,1.0800924914316854
2011-08-24,59751,SPY,118.08,247000000.0,1.0,118.08,0.0139862419747398,0.0139862419747398,1.0,1.0000000000000002,0.0004517217677534,0.0001735124853745,0.0004349215806106,-0.0020429410076752,-0.0026751187466525,0.0003313942881780082,3.8265214366059345e-08,8.836353759727745e-08,0.0003171582415966157,1.4236046581392488e-05,1.068357080206086
2011-08-25,59751,SPY,116.28,312000000.0,1.0,116.28,-0.0153612851614872,-0.0153612851614872,1.0000000000000002,1.0000000000000004,0.0004553454677287,0.0001820995223819,0.0004417686963235,-0.0022499980334716,0.0030677840530853,0.00032460930737325967,5.568140757144697e-08,1.0744745192743689e-07,0.0003141612974702929,1.0448009902966772e-05,1.0566569979079679
2011-08-26,59751,SPY,117.97,314000000.0,1.0,117.97,0.0144292791630759,0.0144292791630759,1.0000000000000002,1.0000000000000004,0.0004615081878913,0.0001908395590603,0.0004490643009796,-0.0018655269104385,0.0092466924888037,0.00033659789741112485,4.334894607669932e-08,9.608789559461391e-08,0.00031460794377257344,2.198995363855141e-05,1.0610701223578807
2011-08-29,59751,SPY,121.36,191000000.0,1.0,121.36,0.0283309801865256,0.0283309801865256,1.0000000000000002,1.0000000000000002,0.0004792294117374,0.0002000172528522,0.0004598512580839,-0.0009761904045895,0.0147531511967673,0.0003384368550625515,6.442380943809672e-07,3.846508220148492e-07,0.0003295360347307853,8.900820331766166e-06,1.0497168008718676
2011-08-30,59751,SPY,121.68,241000000.0,1.0,121.68,0.0026333129107607,0.0026333129107607,1.0000000000000004,1.0000000000000002,0.0004773018370807,0.000209121535044,0.0004650213344383,-0.0011148168015767,0.0088037058147229,0.00034405237473985966,4.8085028048248803e-11,3.3097717346142325e-09,0.00031936964281186636,2.4682731927993303e-05,1.0589064605551068
2011-08-31,59751,SPY,122.22,302000000.0,1.0,122.22,0.004428051515732,0.004428051515732,1.0000000000000002,1.0000000000000002,0.0004734555106395,0.0002180441183831,0.0004693680830155,-0.0013046053770781,0.0068920677229214,0.00035066923007996215,3.844595552313304e-10,9.283345315625288e-09,0.0003070452056895405,4.362402439042162e-05,1.086629933211722
2011-09-01,59751,SPY,120.94,255000000.0,1.0,120.94,-0.0105281446217025,-0.0105281446217025,1.0000000000000002,1.0000000000000009,0.0004730084699512,0.0002269572162837,0.00047290068346,-0.0017280683614805,0.0078586958308783,0.0003488438277726567,1.2285911094967016e-08,5.242912402488763e-08,0.00030063487981112904,4.820894796152763e-05,1.1112056670900845
2011-09-02,59751,SPY,117.85,256000000.0,1.0,117.85,-0.0258819254629267,-0.0258819254629267,1.0000000000000002,1.0000000000000002,0.0004827609952113,0.00023606065688,0.000477151244924,-0.0025147109921466,-0.0002035450943221,0.00033277640410859594,4.4873126385523715e-07,3.2338907060836167e-07,0.0003091333823206942,2.3643021787901728e-05,1.099630984631765
2011-09-06,59751,SPY,116.99,285000000.0,1.0,116.99,-0.00732416832263,-0.00732416832263,1.0,1.0000000000000004,0.0004763323141769,0.000244912243416,0.0004765718254119,-0.0030034254595923,-0.0073345747961533,0.00033365014903199324,2.8776188286470284e-09,2.5552104686418612e-08,0.0002972017092584814,3.644843977351184e-05,1.1073002326349775
2011-09-07,59751,SPY,120.29,210000000.0,1.0,120.29,0.0278170329464712,0.0278170329464712,1.0000000000000002,1.0000000000000004,0.0004973985561466,0.0002542356796876,0.0004805911692251,-0.0023670086513536,-0.0022978307890112,0.00035191465081200356,5.987468196029143e-07,3.8488069670001924e-07,0.00032313617469020487,2.87784761217987e-05,1.1012201224968003
2011-09-08,59751,SPY,119.04,251000000.0,1.0,119.04,-0.0104459229211995,-0.0104459229211995,1.0000000000000002,1.0000000000000009,0.0004985251358927,0.0002635835216369,0.0004856050942757,-0.0026256960712025,-0.0052726256763975,0.0003507583008907247,1.1906586397911297e-08,5.439771964019426e-08,0.0003177045286472706,3.3053772243454144e-05,1.1021598645686796
2011-09-09,59751,SPY,115.92,380000000.0,1.0,115.92,-0.0265592730723548,-0.0265592730723548,0.9999999999999996,1.0000000000000009,0.000507046634431,0.0002730704491148,0.0004924127271717,-0.0034452799521219,-0.0084788513665279,0.00033961558394653423,4.975820864600387e-07,3.576681536626873e-07,0.0003219652717556951,1.765031219083912e-05,1.0863800919196738
2011-09-12,59751,SPY,116.67,306000000.0,1.0,116.67,0.0064491388233387,0.0064491388233387,1.0,1.0000000000000009,0.000508872191181,0.0002825947444156,0.0004976349663656,-0.0031437998056285,-0.0020126385092748,0.0003420302370564306,1.7298438521213732e-09,2.1164702558775293e-08,0.00031736759595380024,2.466264110263035e-05,1.0834900667634977
2011-09-13,59751,SPY,117.74,273000000.0,1.0,117.74,0.0091293667643496,0.0091293667643496,1.0,1.0000000000000009,0.0005067337082789,0.0002919467071074,0.000503715245186,-0.0025354626761916,0.001278068508121,0.00034099125947765444,6.946445285991189e-09,4.2233891948258296e-08,0.00030600746386824813,3.4983795609406306e-05,1.0937678248086196
2011-09-14,59751,SPY,119.37,319000000.0,1.0,119.37,0.0137491095068318,0.0137491095068318,1.0000000000000002,1.0000000000000009,0.0005125225720964,0.000301430931288,0.000506740048376,-0.002133737620968,-0.0015355161798068,0.0003441340508869642,3.573537006819196e-08,9.688624825254729e-08,0.0003094083830547602,3.472566783220397e-05,1.0999227073613609
2011-09-15,59751,SPY,121.43,327000000.0,1.0,121.43,0.0171100519587806,0.0171100519587806,1.0,1.0000000000000004,0.0005201616034361,0.0003110870724931,0.0005110673418847,-0.0018278022465651,0.0039756787961892,0.00034407248122990576,8.570483310287578e-08,1.52279326609351e-07,0.00031444515893763557,2.962732229227019e-05,1.0980221223102091
2011-09-16,59751,SPY,121.521,285000000.0,1.0,121.521,0.0007491222860217,0.0007491222860217,1.0000000000000002,1.0000000000000009,0.0005196919981518,0.000320755192696,0.0005135964146288,-0.0016572387086202,0.0094373578678645,0.00034409232494452024,3.1492770567235605e-13,2.9164293792487615e-10,0.000308657711307653,3.543461363686722e-05,1.1036155132168508
2011-09-19,59751,SPY,120.31,242000000.0,1.0,120.31,-0.0100153423063162,-0.0100153423063162,1.0,1.0000000000000009,0.0005198937892251,0.0003304568172009,0.0005158007342377,-0.0020084206817043,0.0061444616419335,0.00035017109147080053,1.0061510601592854e-08,5.2149028693741876e-08,0.0003041717107952491,4.599938067555143e-05,1.119486453041805
2011-09-20,59751,SPY,120.17,219000000.0,1.0,120.17,-0.0011643381222247,-0.0011643381222247,1.0000000000000004,1.0000000000000009,0.0005190036205659,0.0003401237178829,0.000518254716695,-0.0018512972592493,0.0040857206646186,0.0003504746975428515,1.8378771092143003e-12,7.036045217679119e-10,0.0002978074556217726,5.2667241921078875e-05,1.1386076279675765
2011-09-21,59751,SPY,116.63,316000000.0,1.0,116.63,-0.0299008762202499,-0.0299008762202499,1.0,1.0000000000000004,0.0005284913484174,0.0003498890661675,0.0005214484719592,-0.0028735657541144,-0.0046442764807977,0.0003415036992020296,7.99347572838409e-07,4.7250424267871396e-07,0.0003066326621620629,3.48710370399667e-05,1.1303125897874766
2011-09-22,59751,SPY,112.86,514000000.0,1.0,112.86,-0.0328584181619644,-0.0328584181619644,1.0000000000000004,1.0000000000000009,0.0005482826005767,0.0003601135783931,0.0005270726713874,-0.0035903548453945,-0.0146379705049467,0.000316581125109639,1.1656994964768116e-06,5.919673699300421e-07,0.00032894455892445236,-1.236343381481338e-05,1.0743466732559899
2011-09-23,59751,SPY,113.54,307000000.0,1.0,113.54,0.0060070852015863,0.0060070852015863,0.9999999999999998,1.0000000000000004,0.0005434914080525,0.0003701366933827,0.0005318325533675,-0.0037629922020639,-0.0135863779218338,0.0003333443782985291,1.3021324659269562e-09,1.961192692744068e-08,0.00031448857362814057,1.8855804670388557e-05,1.0695501295600058
2011-09-26,59751,SPY,116.24,261000000.0,1.0,116.24,0.0235018215194472,0.0235018215194472,1.0000000000000002,1.0000000000000009,0.0005596764639054,0.0003805581598422,0.0005397890883036,-0.0032555955221809,-0.0068829451566811,0.0003218630292107071,3.0507463130132274e-07,3.09129243742194e-07,0.00032918330474925175,-7.320275538544676e-06,1.0389541904617157
2011-09-27,59751,SPY,117.54,312000000.0,1.0,117.54,0.0111216819224771,0.0111216819224771,1.0000000000000002,1.0000000000000009,0.0005641096151949,0.0003910656453272,0.0005488102872294,-0.0028842585916395,-0.0044257411477407,0.00035462744357319634,1.5299663560444124e-08,6.977573865632867e-08,0.0003249509420252849,2.9676501547911457e-05,1.0564114929450552
2011-09-28,59751,SPY,115.145,287000000.0,1.0,115.145,-0.0205864974845249,-0.0205864974845249,1.0000000000000002,1.0000000000000009,0.0005710715976413,0.0004017524984547,0.0005573263370741,-0.003258556765053,-0.0025628654005957,0.0003435174021949571,1.796097275845089e-07,2.420223580845672e-07,0.00032497512751364637,1.854227468131071e-05,1.056626835136382
2011-09-29,59751,SPY,116.05,298000000.0,1.0,116.05,0.0078289290204665,0.0078289290204665,0.9999999999999998,1.0000000000000009,0.0005665505501024,0.0004121928299183,0.0005609799269793,-0.0026248463138196,0.0055746040358904,0.0003428240649406118,3.756725151822891e-09,3.4725089746078174e-08,0.0003117793120869347,3.1044752853677114e-05,1.0709421714764469
2011-09-30,59751,SPY,113.15,289000000.0,1.0,113.15,-0.0253067606408995,-0.0253067606408995,1.0,1.0000000000000009,0.0005779878811299,0.0004228839545198,0.0005678792215948,-0.0031224656828704,-0.0006881651326067,0.00032760527355098613,4.101533184337099e-07,3.701620122166395e-07,0.0003200626582283183,7.542615322667849e-06,1.055150133812626
2011-10-03,59751,SPY,109.93,365000000.0,1.0,109.93,-0.0288705724887739,-0.0288705724887739,1.0,1.0000000000000009,0.0005924933949519,0.0004338834497688,0.0005744426078041,-0.0036116328408084,-0.0111626439342509,0.00030501112646510087,6.947388464669757e-07,4.938491434556574e-07,0.00033324072538905194,-2.8229598923951073e-05,1.0085293119162224
2011-10-04,59751,SPY,112.34,459000000.0,1.0,112.34,0.0216861875135141,0.0216861875135141,1.0,1.0000000000000004,0.0006066887342235,0.000445205427862,0.0005829584316098,-0.0030350118890166,-0.0090497428160435,0.00029698742019736754,2.2117336966229372e-07,2.853200870159731e-07,0.0003441372067896837,-4.714978659231615e-05,0.9600166458605079
2011-10-05,59751,SPY,114.42,284000000.0,1.0,114.42,0.018345901736096,0.018345901736096,1.0000000000000002,1.0000000000000004,0.0006042298972269,0.0004561733126322,0.0005895900915269,-0.0020522263395963,-0.0012632629719193,0.00030462383286162083,1.1328078557348568e-07,2.033669317431944e-07,0.00033132712363980496,-2.670329077818413e-05,0.94647944943878
2011-10-06,59751,SPY,116.49,258000000.0,1.0,116.49,0.0179295435713028,0.0179295435713028,1.0,1.0000000000000004,0.0006119614319156,0.0004673596022016,0.0005986722678895,-0.0017738838117325,0.0007568599382479,0.0003038231801493683,1.033420175003754e-07,1.967263435717501e-07,0.00033188413314406604,-2.806095299469775e-05,0.9361361494355188
2011-10-07,59751,SPY,115.71,313000000.0,1.0,115.71,-0.0067183715234395,-0.0067183715234395,0.9999999999999998,1.0000000000000009,0.0005631469175549,0.0004766044729186,0.0005957040751746,-0.0008570889938483,0.0044745377617399,0.00030831588620542163,2.0373050700249656e-09,2.541848981343675e-08,0.0002571256422857528,5.119024391966881e-05,1.0237862659490684
2011-10-10,59751,SPY,119.58,231000000.0,1.0,119.58,0.0328985425645122,0.0328985425645122,1.0,1.0000000000000009,0.000588436477417,0.000486411673938,0.0005948926916676,-9.272408605440254e-05,0.0168283607723971,0.0002878432967911542,1.1714038172691732e-06,6.368730981509872e-07,0.0002936110662295133,-5.767769438359111e-06,1.0093094270148983
2011-10-11,59751,SPY,119.7,209000000.0,1.0,119.7,0.0010030091111691,0.0010030091111691,1.0,1.0000000000000004,0.0004833258007271,0.0004917993525472,0.0005702201049683,0.0014260222899972,0.0126917250919281,0.00029069304208926866,1.0120908822455542e-12,4.862389392519719e-10,0.00015295048162934118,0.0001377425604599275,1.3063961652893574
2011-10-12,59751,SPY,120.75,282000000.0,1.0,120.75,0.0087336799687546,0.0087336799687546,1.0,1.0000000000000009,0.000439809645684,0.0004950800461809,0.0005373360546597,0.0006100930267169,0.0107692807384598,0.0002893357734572722,5.818206021965873e-09,3.3547433262793525e-08,0.00011428733253328236,0.00017504844092398983,1.7148148336600424
2011-10-13,59751,SPY,120.51,213000000.0,1.0,120.51,-0.0019895554933815,-0.0019895554933815,1.0000000000000002,1.0000000000000004,0.0003913610942064,0.0004963693372483,0.0004932159871179,0.0015699539212189,0.0067854609255229,0.00028981768107255403,1.566838479041305e-11,1.54913677535983e-09,7.852382005911464e-05,0.0002112938610134394,2.3734849014293773
2011-10-14,59751,SPY,122.57,211000000.0,1.0,122.57,0.0169495583137732,0.0169495583137732,1.0000000000000004,1.0000000000000004,0.000355635463955,0.0004957765438598,0.0004517136963979,0.0009709292870564,0.0115190468929655,0.0002857766041241268,8.253412318816106e-08,1.0216963296450925e-07,6.047237223367864e-05,0.00022530423189044818,3.1575693597238312
2011-10-17,59751,SPY,120.23,202000000.0,1.0,120.23,-0.0192757203662559,-0.0192757203662559,1.0000000000000002,1.0000000000000004,0.0003638622103924,0.0004953748291754,0.000406798842993,0.0003934559580243,0.0010841943068119,0.0002972444426949955,1.380519258101969e-07,1.3519423981567826e-07,0.00011255815777075482,0.0001846862849242407,2.9853154522894014
2011-10-18,59751,SPY,122.58,319000000.0,1.0,122.58,0.0193573030707678,0.0193573030707678,1.0000000000000004,1.0000000000000009,0.0003624359509437,0.0004947611345149,0.0003826208730363,0.000358194889661,0.0047550530987316,0.0002891935979533833,1.4040397354771818e-07,1.3580662902460533e-07,0.00013176187348629104,0.00015743172446709225,2.7218169752465733
2011-10-19,59751,SPY,121.13,227000000.0,1.0,121.13,-0.0118995290288748,-0.0118995290288748,1.0000000000000002,1.0000000000000004,0.0003640311460434,0.0004941588557573,0.0003674651731082,0.0002843360677332,0.0006284112992057,0.0002872568419586995,2.0050217643539863e-08,5.154637020578167e-08,0.00014766959448878387,0.00013958724746991562,2.462967102900058
2011-10-20,59751,SPY,121.66,262000000.0,1.0,121.66,0.0043659198638484,0.0043659198638484,1.0000000000000004,1.0000000000000004,0.0003643995053195,0.0004936639787213,0.0003620728553308,0.0003664958734918,0.0018995063706517,0.00028845991006088415,3.633314901158378e-10,6.945912351017998e-09,0.00015310766417651526,0.0001353522458843689,2.2699891082222914
2011-10-21,59751,SPY,123.97,279000000.0,1.0,123.97,0.0188093319574962,0.0188093319574962,1.0000000000000004,1.0000000000000009,0.0003252436406516,0.0004915336176432,0.0003559944906701,0.0017639432316623,0.0022714610993963,0.00028096365360615283,1.2516804952468944e-07,1.1506826268550969e-07,9.919929009510728e-05,0.00018176436351104554,2.4574311268543285
2011-10-24,59751,SPY,125.49,203000000.0,1.0,125.49,0.0121864732721612,0.0121864732721612,1.0000000000000009,1.0000000000000009,0.0003197455147676,0.0004891939587578,0.0003471711515452,0.0024006484824996,0.0085638998270797,0.00028174517290779856,2.2055258954123863e-08,4.748544822503804e-08,9.922082143743034e-05,0.0001825243514703682,2.5848131196192
2011-10-25,59751,SPY,123.049,269000000.0,1.0,123.049,-0.0196434240959068,-0.0196434240959068,1.0000000000000004,1.0000000000000004,0.0003305202564563,0.000487087861652,0.0003407880126477,0.001946379354886,0.0007637543937448,0.0002750849284493744,1.488911115494298e-07,1.2753590466443716e-07,0.00012191383809578024,0.00015317109035359414,2.4753380992574896
2011-10-26,59751,SPY,124.3,289000000.0,1.0,124.3,0.0101153484903554,0.0101153484903554,1.0000000000000004,1.0000000000000009,0.0003107356545678,0.0004839608438578,0.0003301289143526,0.0014515973253165,0.0051667298975909,0.000273571709513565,1.046943869272012e-08,3.179455765295607e-08,0.00010193423203103785,0.00017163747748252713,2.5448274190707902
2011-10-27,59751,SPY,128.63,393000000.0,1.0,128.63,0.0342420675739586,0.0342420675739586,1.0000000000000002,1.0000000000000009,0.000331394288178,0.0004812868998672,0.0003235278709243,0.0019017267830769,0.0111419594396129,0.00025258360189540994,1.37480125499756e-06,3.8856616292157104e-07,0.00014009777632679077,0.00011248582556861917,2.2975214223184417
2011-10-28,59751,SPY,128.6,226000000.0,1.0,128.6,-0.000233254287105,-0.000233254287105,1.0000000000000004,1.0000000000000009,0.0003246093073732,0.0004783816518593,0.0003234010042686,0.002237905246952,0.0073334421906926,0.000252655790922808,2.9601828520620538e-15,1.766120116368758e-11,0.00013069203191894862,0.00012196375900385938,2.1760859340227476
2011-10-31,59751,SPY,125.5,228000000.0,1.0,125.5,-0.0244010532316804,-0.0244010532316804,1.0000000000000004,1.0000000000000009,0.0003365978974111,0.0004756058676264,0.0003267714807973,0.001375008971513,1.593688992435685e-05,0.00023910653931353006,3.545147338391928e-07,2.0041422493583207e-07,0.0001468848351010755,9.222170421245457e-05,1.993340759964541
